2160.923270985316,3839.98969167158
2170.04490301881,3834.972668237544
2187.040209778985,3825.6250151014233
2207.621579500764,3814.3049778734835
2229.3056934487654,3802.3784161108556
2249.9648617048065,3791.0155886159882
2271.6299793423345,3779.099475086139
2292.2857885477183,3767.7384951154645
2313.970842574507,3755.8114162965376
2335.671045968797,3743.8760051165277
2357.3979608729337,3731.945329093432
2378.0821901119853,3720.5939932517404
2399.8468973735767,3708.7389676439493
2421.6357760009737,3696.966304574266
2442.387174623239,3685.7541982340413
2464.185114522961,3673.976639304048
2484.91833594495,3662.7743542152084
2498.410029460379,3655.484710506933
2498.410029460379,3655.484710506933
